split,chip_id,role,source_layer,source_object,source_url,local_path,source_size_bytes,sha256
train,3961556,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_3961556_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_3961556_S1OtsuLabelWeak.tif,raw/train/labels/3961556.tif,5628,b4298a94277598ff4a3d956905963a1ff1f5038ca81117554cf6e1be99841ff9
train,3967534,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_3967534_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_3967534_S1Weak.tif,raw/train/images/3967534.tif,1666744,be83a43da3d7f0c539e187b5c426b0c8a8c7bea98ecbf6721f7264ee3468b378
train,3967534,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_3967534_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_3967534_S1OtsuLabelWeak.tif,raw/train/labels/3967534.tif,1868,4a7ce4b3d4bd598fc9290f581f0bb5ab3559941c8fb0fa6b7b7bec0d11a689ad
train,4001492,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4001492_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4001492_S1Weak.tif,raw/train/images/4001492.tif,1673678,2aefab4385cea880ddf5a0236e649dfcce3f34392b1de7f3489cf7d0a5d10bd1
train,4001492,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4001492_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4001492_S1OtsuLabelWeak.tif,raw/train/labels/4001492.tif,1099,00464d35347c2d2fe26f4f6c8ee2eaede662041bdb1e190ed677d1f55eccddf1
train,4012838,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4012838_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4012838_S1Weak.tif,raw/train/images/4012838.tif,1668600,9704d4cca6592e0131ca44f9cb3882c808c2c8991a4f01964a9344dfa8340177
train,4012838,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4012838_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4012838_S1OtsuLabelWeak.tif,raw/train/labels/4012838.tif,5036,a5600f51826b9e74da168ba921d184de1c3e3eab5e6147540245c151d8328500
train,404475,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_404475_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_404475_S1Weak.tif,raw/train/images/404475.tif,1667393,224a352cafcc97229c4777eeeb36c3c0d23ffd88d6351742175a7afd0c69a4fc
train,404475,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_404475_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_404475_S1OtsuLabelWeak.tif,raw/train/labels/404475.tif,1171,53daa6a93fe6bcdc44326a2dd139c7901c808ae741841a6ccc151b6c633a1e65
train,4046826,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4046826_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4046826_S1Weak.tif,raw/train/images/4046826.tif,853755,09f55071141303f0587235122bca0e26bf6370204c6f0780b4e745109ecbc02f
train,4046826,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4046826_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4046826_S1OtsuLabelWeak.tif,raw/train/labels/4046826.tif,3498,ac7a5eb8cd4a1739d0033b3da226cd2d6f5853bb0b6ff94ea2b18c92a61e3257
train,4063559,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4063559_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4063559_S1Weak.tif,raw/train/images/4063559.tif,1655545,e0c300718aa7e51aaea1a82518935529523f8928288f7f5e7b541337822e6509
train,4063559,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4063559_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4063559_S1OtsuLabelWeak.tif,raw/train/labels/4063559.tif,1202,76ede17fb2ec73a075f155838834b3f30cf9efb1b51846b549cc4a9e2706bee1
train,4144549,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4144549_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4144549_S1Weak.tif,raw/train/images/4144549.tif,1659504,d1277dbfd9019a4067170a8b384882471bee90cc3780e49fd6dc1027fdf419ac
train,4144549,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4144549_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4144549_S1OtsuLabelWeak.tif,raw/train/labels/4144549.tif,4401,3dbce4d9baf9a2a47f79563946122b0f80050ac842725615f33c1f0ccc3dcff7
train,4181731,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4181731_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4181731_S1Weak.tif,raw/train/images/4181731.tif,1686307,97341c12b6272f9dc7c39a7c2344012b118a5ef3cc1ef140ba6508781706821c
train,4181731,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4181731_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4181731_S1OtsuLabelWeak.tif,raw/train/labels/4181731.tif,1139,d0bf7318a7b36e536618441dda489269e9adb76ee39c95f2b52fba1ed6c154e0
train,423700,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_423700_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_423700_S1Weak.tif,raw/train/images/423700.tif,1660294,dd896d6a12c15745bc824296813799b35e05de9b69c35771c08f60b410e28be1
train,423700,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_423700_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_423700_S1OtsuLabelWeak.tif,raw/train/labels/423700.tif,1663,c3e1ebdcbae9b9dc0b68d0ef8c56c20bc12043f6d73d7671ac12c7dcd317d56f
train,4256340,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4256340_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4256340_S1Weak.tif,raw/train/images/4256340.tif,1349209,c97f38a802f87c29665241efc8b7afd7684fe2bc9f0cf5bb789a92258ce922af
train,4256340,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4256340_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4256340_S1OtsuLabelWeak.tif,raw/train/labels/4256340.tif,4490,5f9833bc459eb0d0b7ce9ebba698266f8c99e33996f2d7dd3988d2cc13059a4c
train,4269254,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4269254_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4269254_S1Weak.tif,raw/train/images/4269254.tif,1667264,20dd01e4bd7e07da63015f8b5f2e16a8f00e86e976ef5eddc51713f31568d6a4
train,4269254,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4269254_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4269254_S1OtsuLabelWeak.tif,raw/train/labels/4269254.tif,8256,ee827891c77164767b6ca2aa0ad5b766a6a13c5d922abe1473d702933117534f
train,4288927,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4288927_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4288927_S1Weak.tif,raw/train/images/4288927.tif,1651578,b090a0d661fedcd8532146abe0c50a74561b24a9558ddce8f5e073d6ae98bb0f
train,4288927,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4288927_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4288927_S1OtsuLabelWeak.tif,raw/train/labels/4288927.tif,1829,5621cd1abeef821aa44622d4c0a85d8dc0f7e912a6a3949a1ee6dcd7829aef97
train,4313142,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4313142_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4313142_S1Weak.tif,raw/train/images/4313142.tif,1691456,bb9f7055b4ea60b699a2ba2e6ce5d8f0df624237e34696fd98b56f77c3879cb4
train,4313142,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4313142_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4313142_S1OtsuLabelWeak.tif,raw/train/labels/4313142.tif,1169,87894a24e54bcfdadfd454c1b40d18122bc46d741136a50f0d33b9f077ee2a62
train,4357774,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4357774_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4357774_S1Weak.tif,raw/train/images/4357774.tif,1679432,5ee07a42b52255ea4498e829ad3281384bfabccdf96f0f6f46fc587e88fdf234
train,4357774,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4357774_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4357774_S1OtsuLabelWeak.tif,raw/train/labels/4357774.tif,2647,58a2a6b880752e933b1a7ae191c8edcfc7de184b6be5dd5eb6a9b89eba50f3a7
train,4371664,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4371664_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4371664_S1Weak.tif,raw/train/images/4371664.tif,1669007,d3d93a1a778482c1e3b49aa7ad86358b36e7fe574fe0d052016b3e34704dfe1c
train,4371664,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4371664_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4371664_S1OtsuLabelWeak.tif,raw/train/labels/4371664.tif,1159,c28600aeaec405f438226f8b852ce31a7641858441238a1728f6c5aaf3b2b321
train,4377387,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4377387_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4377387_S1Weak.tif,raw/train/images/4377387.tif,1675095,183f7fc95c18182780bdd836ade7c15148fc3080794c6d1c2eeae6e18dc5f1a8
train,4377387,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4377387_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4377387_S1OtsuLabelWeak.tif,raw/train/labels/4377387.tif,1480,19cc5e714ccdb00923cf8fed75fc00beecd5345eec547252f2214a9681081593
train,4385176,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4385176_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4385176_S1Weak.tif,raw/train/images/4385176.tif,1657703,b9fe7dfceadd7c457ef2a8d9a4e84bac1d0b09680612d24e536b6ac749d32d9c
train,4385176,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4385176_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4385176_S1OtsuLabelWeak.tif,raw/train/labels/4385176.tif,2731,b12ba000dc496fa57dc6d17e88092c2a73b047a71ea187f2c3f176d6bacd7197
train,4389623,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4389623_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4389623_S1Weak.tif,raw/train/images/4389623.tif,1674134,ee9d8ec503d9887ba975d214b3c01b8be9e243bc49f1244fdb4cd90e63700057
train,4389623,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4389623_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4389623_S1OtsuLabelWeak.tif,raw/train/labels/4389623.tif,1343,c8bf7813cbad818f2e7d17dd930041918b2e0940c0fdadd56ce4c884516014ce
train,442154,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_442154_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_442154_S1Weak.tif,raw/train/images/442154.tif,1667067,0063e27bf4f4bb69d476e3ab055e6c8bc94ebd330227add2d091c479cba27684
train,442154,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_442154_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_442154_S1OtsuLabelWeak.tif,raw/train/labels/442154.tif,9084,c5ae2be8e8e7efb8581811251bdba9de7ff95a440e659ac7b7e4c7a92e6c038c
train,4438208,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4438208_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4438208_S1Weak.tif,raw/train/images/4438208.tif,1198768,74c2bc454ea4ccdac0aedcd3bee81e23732978142b0c22441c8e8eb278f7edfd
train,4438208,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4438208_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4438208_S1OtsuLabelWeak.tif,raw/train/labels/4438208.tif,4079,d2b7850e6144b0a234c6202100e79d1a9514ecc457c147de1e334206a1127ffc
train,4445237,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4445237_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4445237_S1Weak.tif,raw/train/images/4445237.tif,1695286,9c765b2eb09835d20a0f58e1d9acb851cc432db8fcf8c76c007da715036c0e91
train,4445237,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4445237_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4445237_S1OtsuLabelWeak.tif,raw/train/labels/4445237.tif,1840,59558ed1fa61b3e7e8503824e63063ffcde3ccf35d21f8d178c6bb95399fe113
train,4445676,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4445676_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4445676_S1Weak.tif,raw/train/images/4445676.tif,1667333,36878ee1f64aeba8b11bec43c2817e76fd01e54feb339d78c05776e3037190cc
train,4445676,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4445676_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4445676_S1OtsuLabelWeak.tif,raw/train/labels/4445676.tif,1167,24fc3436116f75680bea8f7696701b030208b69f9cf9f07e942afe5e722fe3a6
train,4463118,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4463118_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4463118_S1Weak.tif,raw/train/images/4463118.tif,1669072,0dc88325d26eaeb5c41b6b51001ee1ea27ca05dc2d8cfc65bf99fbffee0fc3c8
train,4463118,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4463118_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4463118_S1OtsuLabelWeak.tif,raw/train/labels/4463118.tif,2594,af0f1a99ffaa4400b148b6f9cc5f6864797978f782658b75ab802215d9659f05
train,4494853,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4494853_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4494853_S1Weak.tif,raw/train/images/4494853.tif,1676490,f84c7e8ea2da90a84f0ff4045ddade4723067a8fe974f1f4f5a16682adf66b32
train,4494853,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4494853_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4494853_S1OtsuLabelWeak.tif,raw/train/labels/4494853.tif,1271,2635195f36d4e8c0fee683098ed910fa1e0c077145c2bbf7b49b3ed85f28ab67
train,4496828,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4496828_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4496828_S1Weak.tif,raw/train/images/4496828.tif,1658760,d987a782d248355a15c13af3febfc1d3810e185ce745d8c941e807b2d083c670
train,4496828,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4496828_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4496828_S1OtsuLabelWeak.tif,raw/train/labels/4496828.tif,1341,2b3aea36b9358a586634477634f8d9f02c1bd12966a7fc4831ea9573867e25af
train,4508637,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4508637_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4508637_S1Weak.tif,raw/train/images/4508637.tif,1666803,c1ffc2c1816ad283ffb10aaf69a82958b6c3fc70aa333c5cba6085504717b04a
train,4508637,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4508637_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4508637_S1OtsuLabelWeak.tif,raw/train/labels/4508637.tif,2412,4984116e6635d6f101921e86697fea36159288540407b102fdd19bed92694df7
train,4510108,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4510108_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4510108_S1Weak.tif,raw/train/images/4510108.tif,1662424,62f5e56f4b818c0e9f44c47a9549ffe5b14770ad5a833e33f36b308581d9f6a8
train,4510108,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4510108_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4510108_S1OtsuLabelWeak.tif,raw/train/labels/4510108.tif,5447,6a303b97fd6ea116f0a6fd2b595ba8d4d6fc2d2705782e8d147d248fe09a42ae
train,4510486,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4510486_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4510486_S1Weak.tif,raw/train/images/4510486.tif,1664008,56e6e01cd25e93855ef211cca6e9a163fec0979c98f63dfe5119b4fb79652081
train,4510486,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4510486_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4510486_S1OtsuLabelWeak.tif,raw/train/labels/4510486.tif,5059,25e4d74ddd01fb46a6f5a433b4b73d5aaa70cd90ae8a292ac1261e1d34ea46cf
train,4521570,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4521570_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4521570_S1Weak.tif,raw/train/images/4521570.tif,1669489,3b4f0bb80e5c853251ad11bddea005cfd3d5dd341f65b85f936dd65b3f298472
train,4521570,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4521570_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4521570_S1OtsuLabelWeak.tif,raw/train/labels/4521570.tif,6408,c597afdb0f55c294b12d32b6b6642b86673a244f6861dbf94fe5b3d82968005d
train,4529947,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4529947_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4529947_S1Weak.tif,raw/train/images/4529947.tif,1676825,3faab7fe2343061bd58f6c149ad3085a0864bba1cbf1b186f3caed2bfadbb726
train,4529947,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4529947_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4529947_S1OtsuLabelWeak.tif,raw/train/labels/4529947.tif,1099,605e5ef2c417d0a7b8548b91101ef0cdc3ae38f13c47d81a7d097c0a60c01599
train,4546650,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4546650_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4546650_S1Weak.tif,raw/train/images/4546650.tif,1667931,5e00d9509f3f855daa670891b38b7a0684516191cee815ebc8055b51da05cf44
train,4546650,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4546650_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4546650_S1OtsuLabelWeak.tif,raw/train/labels/4546650.tif,6491,ea5ee9349166e0aa3701b2ffe91c43d3f6dff5807be719ce630a4323c899e019
train,4585011,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4585011_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4585011_S1Weak.tif,raw/train/images/4585011.tif,1683144,dac756e9015d95f52090d165fae4c3b2fbd2a8447744ee0bd21737e18cec5db8
train,4585011,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4585011_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_4585011_S1OtsuLabelWeak.tif,raw/train/labels/4585011.tif,2359,4f33466bee905155ba497a33bba3a0fc419f2932ea3107f783140412d239a376
train,4588084,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4588084_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_4588084_S1Weak.tif,raw/train/images/4588084.tif,1657299,517d3a1d7c7a337f2078b350b71f2faae617a1aed5d0713077ebbd73b5a971ae
